 format: day,hour,forecast,value  location:60_127 Start : 20251201 
22,2300,12,3
22,2300,13,3
22,2300,14,3
22,2300,15,3
22,2300,16,3
22,2300,17,3
22,2300,18,3
22,2300,19,3
22,2300,20,2
22,2300,21,2
22,2300,22,2
22,2300,23,2
22,2300,24,1
22,2300,25,1
22,2300,26,2
22,2300,27,2
22,2300,28,3
22,2300,29,4
22,2300,30,4
22,2300,31,5
22,2300,32,4
22,2300,33,4
22,2300,34,2
22,2300,35,1
22,2300,36,1
22,2300,37,0
22,2300,38,0
22,2300,39,-1
22,2300,40,-1
22,2300,41,-1
22,2300,42,-2
22,2300,43,-2
22,2300,44,-2
22,2300,45,-3
22,2300,46,-3
22,2300,47,-3
22,2300,48,-3
22,2300,49,-3
22,2300,50,-2
22,2300,51,-1
22,2300,52,-1
22,2300,53,-1
22,2300,54,-1
22,2300,55,-2
22,2300,56,-3
22,2300,57,-4
22,2300,58,-5
22,2300,59,-6
22,2300,60,-7
22,2300,61,-8
22,2300,62,-9
22,2300,63,-9
22,2300,64,-10
22,2300,67,-11
22,2300,70,-12
22,2300,73,-12
22,2300,76,-8
22,2300,79,-6
22,2300,82,-7
22,2300,85,-8
22,2300,88,-9
 Start : 20251223 ,,,
23,200,6,3
23,200,7,3
23,200,8,3
23,200,9,3
23,200,10,3
23,200,11,3
23,200,12,3
23,200,13,3
23,200,14,3
23,200,15,3
23,200,16,3
23,200,17,2
23,200,18,2
23,200,19,2
23,200,20,2
23,200,21,1
23,200,22,1
23,200,23,2
23,200,24,2
23,200,25,3
23,200,26,4
23,200,27,4
23,200,28,5
23,200,29,4
23,200,30,4
23,200,31,2
23,200,32,1
23,200,33,1
23,200,34,0
23,200,35,0
23,200,36,-1
23,200,37,-1
23,200,38,-1
23,200,39,-2
23,200,40,-2
23,200,41,-2
23,200,42,-3
23,200,43,-3
23,200,44,-3
23,200,45,-3
23,200,46,-3
23,200,47,-2
23,200,48,-1
23,200,49,-1
23,200,50,-1
23,200,51,-1
23,200,52,-2
23,200,53,-3
23,200,54,-4
23,200,55,-5
23,200,56,-6
23,200,57,-7
23,200,58,-8
23,200,59,-9
23,200,60,-9
23,200,61,-10
23,200,64,-11
23,200,67,-12
23,200,70,-12
23,200,73,-8
23,200,76,-6
23,200,79,-7
23,200,82,-8
23,200,85,-9
23,500,6,3
23,500,7,3
23,500,8,3
23,500,9,3
23,500,10,3
23,500,11,3
23,500,12,3
23,500,13,3
23,500,14,2
23,500,15,2
23,500,16,2
23,500,17,2
23,500,18,1
23,500,19,1
23,500,20,2
23,500,21,2
23,500,22,3
23,500,23,4
23,500,24,4
23,500,25,5
23,500,26,4
23,500,27,4
23,500,28,2
23,500,29,1
23,500,30,1
23,500,31,0
23,500,32,0
23,500,33,-1
23,500,34,-1
23,500,35,-1
23,500,36,-2
23,500,37,-2
23,500,38,-2
23,500,39,-3
23,500,40,-3
23,500,41,-3
23,500,42,-3
23,500,43,-3
23,500,44,-2
23,500,45,-1
23,500,46,-1
23,500,47,-1
23,500,48,-1
23,500,49,-2
23,500,50,-3
23,500,51,-4
23,500,52,-5
23,500,53,-6
23,500,54,-7
23,500,55,-8
23,500,56,-9
23,500,57,-9
23,500,58,-10
23,500,61,-11
23,500,64,-12
23,500,67,-12
23,500,70,-8
23,500,73,-6
23,500,76,-7
23,500,79,-8
23,500,82,-9
23,800,6,3
23,800,7,3
23,800,8,3
23,800,9,3
23,800,10,3
23,800,11,2
23,800,12,2
23,800,13,2
23,800,14,2
23,800,15,1
23,800,16,1
23,800,17,2
23,800,18,2
23,800,19,3
23,800,20,4
23,800,21,4
23,800,22,5
23,800,23,4
23,800,24,4
23,800,25,2
23,800,26,1
23,800,27,1
23,800,28,0
23,800,29,0
23,800,30,-1
23,800,31,-1
23,800,32,-1
23,800,33,-2
23,800,34,-2
23,800,35,-2
23,800,36,-3
23,800,37,-3
23,800,38,-3
23,800,39,-3
23,800,40,-3
23,800,41,-2
23,800,42,-1
23,800,43,-1
23,800,44,-1
23,800,45,-1
23,800,46,-2
23,800,47,-3
23,800,48,-4
23,800,49,-5
23,800,50,-6
23,800,51,-7
23,800,52,-8
23,800,53,-9
23,800,54,-9
23,800,55,-10
23,800,56,-10
23,800,57,-11
23,800,58,-11
23,800,59,-11
23,800,60,-12
23,800,61,-12
23,800,62,-12
23,800,63,-12
23,800,64,-12
23,800,65,-10
23,800,66,-9
23,800,67,-8
23,800,68,-7
23,800,69,-6
23,800,70,-6
23,800,71,-6
23,800,72,-6
23,800,73,-7
23,800,74,-8
23,800,75,-8
23,800,76,-8
23,800,77,-9
23,800,78,-9
23,800,79,-9
23,800,82,-9
23,800,85,-9
23,800,88,-8
23,800,91,-3
23,800,94,0
23,800,97,-1
23,800,100,-2
23,800,103,-2
23,1100,6,3
23,1100,7,3
23,1100,8,2
23,1100,9,2
23,1100,10,2
23,1100,11,2
23,1100,12,1
23,1100,13,1
23,1100,14,2
23,1100,15,2
23,1100,16,3
23,1100,17,4
23,1100,18,4
23,1100,19,5
23,1100,20,4
23,1100,21,4
23,1100,22,2
23,1100,23,1
23,1100,24,1
23,1100,25,0
23,1100,26,0
23,1100,27,-1
23,1100,28,-1
23,1100,29,-1
23,1100,30,-2
23,1100,31,-2
23,1100,32,-2
23,1100,33,-3
23,1100,34,-3
23,1100,35,-3
23,1100,36,-3
23,1100,37,-3
23,1100,38,-2
23,1100,39,-1
23,1100,40,-1
23,1100,41,-1
23,1100,42,-1
23,1100,43,-2
23,1100,44,-3
23,1100,45,-4
23,1100,46,-5
23,1100,47,-6
23,1100,48,-7
23,1100,49,-8
23,1100,50,-9
23,1100,51,-9
23,1100,52,-10
23,1100,53,-10
23,1100,54,-11
23,1100,55,-11
23,1100,56,-11
23,1100,57,-12
23,1100,58,-12
23,1100,59,-12
23,1100,60,-12
23,1100,61,-12
23,1100,62,-10
23,1100,63,-9
23,1100,64,-8
23,1100,65,-7
23,1100,66,-6
23,1100,67,-6
23,1100,68,-6
23,1100,69,-6
23,1100,70,-7
23,1100,71,-8
23,1100,72,-8
23,1100,73,-8
23,1100,74,-9
23,1100,75,-9
23,1100,76,-9
23,1100,79,-9
23,1100,82,-9
23,1100,85,-8
23,1100,88,-3
23,1100,91,0
23,1100,94,-1
23,1100,97,-2
23,1100,100,-2
23,1400,6,2
23,1400,7,2
23,1400,8,2
23,1400,9,1
23,1400,10,1
23,1400,11,2
23,1400,12,2
23,1400,13,3
23,1400,14,4
23,1400,15,4
23,1400,16,5
23,1400,17,4
23,1400,18,4
23,1400,19,2
23,1400,20,1
23,1400,21,1
23,1400,22,0
23,1400,23,0
23,1400,24,-1
23,1400,25,-1
23,1400,26,-1
23,1400,27,-2
23,1400,28,-2
23,1400,29,-2
23,1400,30,-3
23,1400,31,-3
23,1400,32,-3
23,1400,33,-3
23,1400,34,-3
23,1400,35,-2
23,1400,36,-1
23,1400,37,-1
23,1400,38,-1
23,1400,39,-1
23,1400,40,-2
23,1400,41,-3
23,1400,42,-4
23,1400,43,-5
23,1400,44,-6
23,1400,45,-7
23,1400,46,-8
23,1400,47,-9
23,1400,48,-9
23,1400,49,-10
23,1400,50,-10
23,1400,51,-11
23,1400,52,-11
23,1400,53,-11
23,1400,54,-12
23,1400,55,-12
23,1400,56,-12
23,1400,57,-12
23,1400,58,-12
23,1400,59,-10
23,1400,60,-9
23,1400,61,-8
23,1400,62,-7
23,1400,63,-6
23,1400,64,-6
23,1400,65,-6
23,1400,66,-6
23,1400,67,-7
23,1400,68,-8
23,1400,69,-8
23,1400,70,-8
23,1400,71,-9
23,1400,72,-9
23,1400,73,-9
23,1400,76,-9
23,1400,79,-9
23,1400,82,-8
23,1400,85,-3
23,1400,88,0
23,1400,91,-1
23,1400,94,-2
23,1400,97,-2
23,1700,6,1
23,1700,7,1
23,1700,8,2
23,1700,9,2
23,1700,10,3
23,1700,11,4
23,1700,12,4
23,1700,13,5
23,1700,14,4
23,1700,15,4
23,1700,16,2
23,1700,17,1
23,1700,18,1
23,1700,19,0
23,1700,20,0
23,1700,21,-1
23,1700,22,-1
23,1700,23,-1
23,1700,24,-2
23,1700,25,-2
23,1700,26,-2
23,1700,27,-3
23,1700,28,-3
23,1700,29,-3
23,1700,30,-3
23,1700,31,-3
23,1700,32,-2
23,1700,33,-1
23,1700,34,-1
23,1700,35,-1
23,1700,36,-1
23,1700,37,-2
23,1700,38,-3
23,1700,39,-4
23,1700,40,-5
23,1700,41,-6
23,1700,42,-7
23,1700,43,-8
23,1700,44,-9
23,1700,45,-9
23,1700,46,-10
23,1700,47,-10
23,1700,48,-11
23,1700,49,-11
23,1700,50,-11
23,1700,51,-12
23,1700,52,-12
23,1700,53,-12
23,1700,54,-12
23,1700,55,-12
23,1700,56,-10
23,1700,57,-9
23,1700,58,-8
23,1700,59,-7
23,1700,60,-6
23,1700,61,-6
23,1700,62,-6
23,1700,63,-6
23,1700,64,-7
23,1700,65,-8
23,1700,66,-8
23,1700,67,-8
23,1700,68,-9
23,1700,69,-9
23,1700,70,-9
23,1700,73,-9
23,1700,76,-9
23,1700,79,-8
23,1700,82,-3
23,1700,85,0
23,1700,88,-1
23,1700,91,-2
23,1700,94,-2
23,2000,6,1
23,2000,7,2
23,2000,8,3
23,2000,9,4
23,2000,10,4
23,2000,11,4
23,2000,12,2
23,2000,13,1
23,2000,14,0
23,2000,15,-1
23,2000,16,-1
23,2000,17,-1
23,2000,18,-1
23,2000,19,-2
23,2000,20,-2
23,2000,21,-2
23,2000,22,-2
23,2000,23,-3
23,2000,24,-3
23,2000,25,-3
23,2000,26,-4
23,2000,27,-4
23,2000,28,-4
23,2000,29,-3
23,2000,30,-2
23,2000,31,-1
23,2000,32,-1
23,2000,33,-1
23,2000,34,-2
23,2000,35,-3
23,2000,36,-4
23,2000,37,-6
23,2000,38,-7
23,2000,39,-7
23,2000,40,-8
23,2000,41,-9
23,2000,42,-9
23,2000,43,-10
23,2000,44,-10
23,2000,45,-11
23,2000,46,-11
23,2000,47,-12
23,2000,48,-12
23,2000,49,-12
23,2000,50,-12
23,2000,51,-12
23,2000,52,-12
23,2000,53,-11
23,2000,54,-10
23,2000,55,-8
23,2000,56,-7
23,2000,57,-6
23,2000,58,-6
23,2000,59,-6
23,2000,60,-7
23,2000,61,-8
23,2000,62,-8
23,2000,63,-9
23,2000,64,-9
23,2000,65,-9
23,2000,66,-9
23,2000,67,-9
23,2000,70,-9
23,2000,73,-9
23,2000,76,-7
23,2000,79,-2
23,2000,82,0
23,2000,85,-1
23,2000,88,-1
23,2000,91,-1
23,2300,6,4
23,2300,7,4
23,2300,8,4
23,2300,9,2
23,2300,10,1
23,2300,11,0
23,2300,12,-1
23,2300,13,-1
23,2300,14,-1
23,2300,15,-1
23,2300,16,-2
23,2300,17,-2
23,2300,18,-2
23,2300,19,-2
23,2300,20,-3
23,2300,21,-3
23,2300,22,-3
23,2300,23,-4
23,2300,24,-4
23,2300,25,-4
23,2300,26,-3
23,2300,27,-2
23,2300,28,-1
23,2300,29,-1
23,2300,30,-1
23,2300,31,-2
23,2300,32,-3
23,2300,33,-4
23,2300,34,-6
23,2300,35,-7
23,2300,36,-7
23,2300,37,-8
23,2300,38,-9
23,2300,39,-9
23,2300,40,-10
23,2300,41,-10
23,2300,42,-11
23,2300,43,-11
23,2300,44,-12
23,2300,45,-12
23,2300,46,-12
23,2300,47,-12
23,2300,48,-12
23,2300,49,-12
23,2300,50,-11
23,2300,51,-10
23,2300,52,-8
23,2300,53,-7
23,2300,54,-6
23,2300,55,-6
23,2300,56,-6
23,2300,57,-7
23,2300,58,-8
23,2300,59,-8
23,2300,60,-9
23,2300,61,-9
23,2300,62,-9
23,2300,63,-9
23,2300,64,-9
23,2300,67,-9
23,2300,70,-9
23,2300,73,-7
23,2300,76,-2
23,2300,79,0
23,2300,82,-1
23,2300,85,-1
23,2300,88,-1
 Start : 20251224 ,,,
24,200,6,2
24,200,7,1
24,200,8,0
24,200,9,-1
24,200,10,-1
24,200,11,-1
24,200,12,-1
24,200,13,-2
24,200,14,-2
24,200,15,-2
24,200,16,-2
24,200,17,-3
24,200,18,-3
24,200,19,-3
24,200,20,-4
24,200,21,-4
24,200,22,-4
24,200,23,-3
24,200,24,-2
24,200,25,-1
24,200,26,-1
24,200,27,-1
24,200,28,-2
24,200,29,-3
24,200,30,-4
24,200,31,-6
24,200,32,-7
24,200,33,-7
24,200,34,-8
24,200,35,-9
24,200,36,-9
24,200,37,-10
24,200,38,-10
24,200,39,-11
24,200,40,-11
24,200,41,-12
24,200,42,-12
24,200,43,-12
24,200,44,-12
24,200,45,-12
24,200,46,-12
24,200,47,-11
24,200,48,-10
24,200,49,-8
24,200,50,-7
24,200,51,-6
24,200,52,-6
24,200,53,-6
24,200,54,-7
24,200,55,-8
24,200,56,-8
24,200,57,-9
24,200,58,-9
24,200,59,-9
24,200,60,-9
24,200,61,-9
24,200,64,-9
24,200,67,-9
24,200,70,-7
24,200,73,-2
24,200,76,0
24,200,79,-1
24,200,82,-1
24,200,85,-1
24,500,6,-1
24,500,7,-1
24,500,8,-1
24,500,9,-1
24,500,10,-2
24,500,11,-2
24,500,12,-2
24,500,13,-2
24,500,14,-3
24,500,15,-3
24,500,16,-3
24,500,17,-4
24,500,18,-4
24,500,19,-4
24,500,20,-3
24,500,21,-2
24,500,22,-1
24,500,23,-1
24,500,24,-1
24,500,25,-2
24,500,26,-3
24,500,27,-4
24,500,28,-6
24,500,29,-7
24,500,30,-7
24,500,31,-8
24,500,32,-9
24,500,33,-9
24,500,34,-10
24,500,35,-10
24,500,36,-11
24,500,37,-11
24,500,38,-12
24,500,39,-12
24,500,40,-12
24,500,41,-12
24,500,42,-12
24,500,43,-12
24,500,44,-11
24,500,45,-10
24,500,46,-8
24,500,47,-7
24,500,48,-6
24,500,49,-6
24,500,50,-6
24,500,51,-7
24,500,52,-8
24,500,53,-8
24,500,54,-9
24,500,55,-9
24,500,56,-9
24,500,57,-9
24,500,58,-9
24,500,61,-9
24,500,64,-9
24,500,67,-7
24,500,70,-2
24,500,73,0
24,500,76,-1
24,500,79,-1
24,500,82,-1
24,800,6,-1
24,800,7,-2
24,800,8,-2
24,800,9,-2
24,800,10,-2
24,800,11,-2
24,800,12,-3
24,800,13,-3
24,800,14,-3
24,800,15,-3
24,800,16,-3
24,800,17,-3
24,800,18,-2
24,800,19,-2
24,800,20,-1
24,800,21,-1
24,800,22,-2
24,800,23,-3
24,800,24,-4
24,800,25,-6
24,800,26,-7
24,800,27,-8
24,800,28,-9
24,800,29,-9
24,800,30,-10
24,800,31,-10
24,800,32,-11
24,800,33,-11
24,800,34,-12
24,800,35,-12
24,800,36,-12
24,800,37,-12
24,800,38,-12
24,800,39,-12
24,800,40,-12
24,800,41,-11
24,800,42,-10
24,800,43,-8
24,800,44,-7
24,800,45,-6
24,800,46,-6
24,800,47,-6
24,800,48,-7
24,800,49,-8
24,800,50,-8
24,800,51,-9
24,800,52,-9
24,800,53,-9
24,800,54,-9
24,800,55,-9
24,800,56,-9
24,800,57,-9
24,800,58,-8
24,800,59,-8
24,800,60,-8
24,800,61,-8
24,800,62,-8
24,800,63,-7
24,800,64,-6
24,800,65,-5
24,800,66,-3
24,800,67,-1
24,800,68,0
24,800,69,2
24,800,70,2
24,800,71,2
24,800,72,1
24,800,73,0
24,800,74,0
24,800,75,-1
24,800,76,-1
24,800,77,-1
24,800,78,-1
24,800,79,-1
24,800,82,-1
24,800,85,-1
24,800,88,0
24,800,91,4
24,800,94,5
24,800,97,3
24,800,100,2
24,800,103,2
24,1100,6,-2
24,1100,7,-2
24,1100,8,-2
24,1100,9,-3
24,1100,10,-3
24,1100,11,-3
24,1100,12,-3
24,1100,13,-3
24,1100,14,-3
24,1100,15,-2
24,1100,16,-2
24,1100,17,-1
24,1100,18,-1
24,1100,19,-2
24,1100,20,-3
24,1100,21,-4
24,1100,22,-6
24,1100,23,-7
24,1100,24,-8
24,1100,25,-9
24,1100,26,-9
24,1100,27,-10
24,1100,28,-10
24,1100,29,-11
24,1100,30,-11
24,1100,31,-12
24,1100,32,-12
24,1100,33,-12
24,1100,34,-12
24,1100,35,-12
24,1100,36,-12
24,1100,37,-12
24,1100,38,-11
24,1100,39,-10
24,1100,40,-8
24,1100,41,-7
24,1100,42,-6
24,1100,43,-6
24,1100,44,-6
24,1100,45,-7
24,1100,46,-8
24,1100,47,-8
24,1100,48,-9
24,1100,49,-9
24,1100,50,-9
24,1100,51,-9
24,1100,52,-9
24,1100,53,-8
24,1100,54,-8
24,1100,55,-8
24,1100,56,-8
24,1100,57,-8
24,1100,58,-8
24,1100,59,-8
24,1100,60,-7
24,1100,61,-6
24,1100,62,-5
24,1100,63,-3
24,1100,64,-1
24,1100,65,0
24,1100,66,2
24,1100,67,2
24,1100,68,2
24,1100,69,1
24,1100,70,0
24,1100,71,0
24,1100,72,-1
24,1100,73,-1
24,1100,74,-1
24,1100,75,-1
24,1100,76,-1
24,1100,79,-1
24,1100,82,-1
24,1100,85,0
24,1100,88,4
24,1100,91,5
24,1100,94,3
24,1100,97,2
24,1100,100,2
24,1400,6,-3
24,1400,7,-3
24,1400,8,-3
24,1400,9,-3
24,1400,10,-3
24,1400,11,-3
24,1400,12,-2
24,1400,13,-2
24,1400,14,-1
24,1400,15,-1
24,1400,16,-2
24,1400,17,-3
24,1400,18,-4
24,1400,19,-6
24,1400,20,-7
24,1400,21,-8
24,1400,22,-9
24,1400,23,-9
24,1400,24,-10
24,1400,25,-10
24,1400,26,-11
24,1400,27,-11
24,1400,28,-12
24,1400,29,-12
24,1400,30,-12
24,1400,31,-12
24,1400,32,-12
24,1400,33,-12
24,1400,34,-12
24,1400,35,-11
24,1400,36,-10
24,1400,37,-8
24,1400,38,-7
24,1400,39,-6
24,1400,40,-6
24,1400,41,-6
24,1400,42,-7
24,1400,43,-8
24,1400,44,-8
24,1400,45,-9
24,1400,46,-9
24,1400,47,-9
24,1400,48,-9
24,1400,49,-9
24,1400,50,-8
24,1400,51,-8
24,1400,52,-8
24,1400,53,-8
24,1400,54,-8
24,1400,55,-8
24,1400,56,-8
24,1400,57,-7
24,1400,58,-6
24,1400,59,-5
24,1400,60,-3
24,1400,61,-1
24,1400,62,0
24,1400,63,2
24,1400,64,2
24,1400,65,2
24,1400,66,1
24,1400,67,0
24,1400,68,0
24,1400,69,-1
24,1400,70,-1
24,1400,71,-1
24,1400,72,-1
24,1400,73,-1
24,1400,76,-1
24,1400,79,-1
24,1400,82,0
24,1400,85,4
24,1400,88,5
24,1400,91,3
24,1400,94,2
24,1400,97,2
24,1700,6,-3
24,1700,7,-3
24,1700,8,-3
24,1700,9,-2
24,1700,10,-2
24,1700,11,-1
24,1700,12,-1
24,1700,13,-2
24,1700,14,-3
24,1700,15,-4
24,1700,16,-6
24,1700,17,-7
24,1700,18,-8
24,1700,19,-9
24,1700,20,-9
24,1700,21,-10
24,1700,22,-10
24,1700,23,-11
24,1700,24,-11
24,1700,25,-12
24,1700,26,-12
24,1700,27,-12
24,1700,28,-12
24,1700,29,-12
24,1700,30,-12
24,1700,31,-12
24,1700,32,-11
24,1700,33,-10
24,1700,34,-8
24,1700,35,-7
24,1700,36,-6
24,1700,37,-6
24,1700,38,-6
24,1700,39,-7
24,1700,40,-8
24,1700,41,-8
24,1700,42,-9
24,1700,43,-9
24,1700,44,-9
24,1700,45,-9
24,1700,46,-9
24,1700,47,-8
24,1700,48,-8
24,1700,49,-8
24,1700,50,-8
24,1700,51,-8
24,1700,52,-8
24,1700,53,-8
24,1700,54,-7
24,1700,55,-6
24,1700,56,-5
24,1700,57,-3
24,1700,58,-1
24,1700,59,0
24,1700,60,2
24,1700,61,2
24,1700,62,2
24,1700,63,1
24,1700,64,0
24,1700,65,0
24,1700,66,-1
24,1700,67,-1
24,1700,68,-1
24,1700,69,-1
24,1700,70,-1
24,1700,73,-1
24,1700,76,-1
24,1700,79,0
24,1700,82,4
24,1700,85,5
24,1700,88,3
24,1700,91,2
24,1700,94,2
24,2000,6,-2
24,2000,7,-1
24,2000,8,-1
24,2000,9,-1
24,2000,10,-2
24,2000,11,-3
24,2000,12,-5
24,2000,13,-6
24,2000,14,-7
24,2000,15,-8
24,2000,16,-9
24,2000,17,-9
24,2000,18,-10
24,2000,19,-11
24,2000,20,-11
24,2000,21,-11
24,2000,22,-12
24,2000,23,-12
24,2000,24,-12
24,2000,25,-12
24,2000,26,-12
24,2000,27,-12
24,2000,28,-12
24,2000,29,-11
24,2000,30,-10
24,2000,31,-8
24,2000,32,-7
24,2000,33,-6
24,2000,34,-6
24,2000,35,-6
24,2000,36,-7
24,2000,37,-8
24,2000,38,-8
24,2000,39,-9
24,2000,40,-9
24,2000,41,-9
24,2000,42,-9
24,2000,43,-9
24,2000,44,-9
24,2000,45,-9
24,2000,46,-8
24,2000,47,-8
24,2000,48,-8
24,2000,49,-8
24,2000,50,-8
24,2000,51,-8
24,2000,52,-7
24,2000,53,-5
24,2000,54,-3
24,2000,55,-2
24,2000,56,0
24,2000,57,1
24,2000,58,1
24,2000,59,1
24,2000,60,0
24,2000,61,-1
24,2000,62,-1
24,2000,63,-1
24,2000,64,-2
24,2000,65,-2
24,2000,66,-1
24,2000,67,-2
24,2000,70,-1
24,2000,73,-1
24,2000,76,0
24,2000,79,4
24,2000,82,5
24,2000,85,4
24,2000,88,3
24,2000,91,3
24,2300,6,-1
24,2300,7,-2
24,2300,8,-3
24,2300,9,-5
24,2300,10,-6
24,2300,11,-7
24,2300,12,-8
24,2300,13,-9
24,2300,14,-9
24,2300,15,-10
24,2300,16,-11
24,2300,17,-11
24,2300,18,-11
24,2300,19,-12
24,2300,20,-12
24,2300,21,-12
24,2300,22,-12
24,2300,23,-12
24,2300,24,-12
24,2300,25,-12
24,2300,26,-11
24,2300,27,-10
24,2300,28,-8
24,2300,29,-7
24,2300,30,-6
24,2300,31,-6
24,2300,32,-6
24,2300,33,-7
24,2300,34,-8
24,2300,35,-8
24,2300,36,-9
24,2300,37,-9
24,2300,38,-9
24,2300,39,-9
24,2300,40,-9
24,2300,41,-8
24,2300,42,-8
24,2300,43,-8
24,2300,44,-8
24,2300,45,-8
24,2300,46,-8
24,2300,47,-8
24,2300,48,-8
24,2300,49,-7
24,2300,50,-5
24,2300,51,-3
24,2300,52,-2
24,2300,53,0
24,2300,54,1
24,2300,55,1
24,2300,56,1
24,2300,57,0
24,2300,58,-1
24,2300,59,-1
24,2300,60,-1
24,2300,61,-2
24,2300,62,-2
24,2300,63,-1
24,2300,64,-2
24,2300,67,-1
24,2300,70,-1
24,2300,73,0
24,2300,76,4
24,2300,79,5
24,2300,82,4
24,2300,85,3
24,2300,88,3
 Start : 20251225 ,,,
25,200,6,-5
25,200,7,-6
25,200,8,-7
25,200,9,-8
25,200,10,-9
25,200,11,-9
25,200,12,-10
25,200,13,-11
25,200,14,-11
25,200,15,-11
25,200,16,-12
25,200,17,-12
25,200,18,-12
25,200,19,-12
25,200,20,-12
25,200,21,-12
25,200,22,-12
25,200,23,-11
25,200,24,-10
25,200,25,-8
25,200,26,-7
25,200,27,-6
25,200,28,-6
25,200,29,-6
25,200,30,-7
25,200,31,-8
25,200,32,-8
25,200,33,-9
25,200,34,-9
25,200,35,-9
25,200,36,-9
25,200,37,-9
25,200,38,-8
25,200,39,-8
25,200,40,-8
25,200,41,-8
25,200,42,-8
25,200,43,-8
25,200,44,-8
25,200,45,-8
25,200,46,-7
25,200,47,-5
25,200,48,-3
25,200,49,-2
25,200,50,0
25,200,51,1
25,200,52,1
25,200,53,1
25,200,54,0
25,200,55,-1
25,200,56,-1
25,200,57,-1
25,200,58,-2
25,200,59,-2
25,200,60,-1
25,200,61,-2
25,200,64,-1
25,200,67,-1
25,200,70,0
25,200,73,4
25,200,76,5
25,200,79,4
25,200,82,3
25,200,85,3
25,500,6,-8
25,500,7,-9
25,500,8,-9
25,500,9,-10
25,500,10,-11
25,500,11,-11
25,500,12,-11
25,500,13,-12
25,500,14,-12
25,500,15,-12
25,500,16,-12
25,500,17,-12
25,500,18,-12
25,500,19,-12
25,500,20,-11
25,500,21,-10
25,500,22,-8
25,500,23,-7
25,500,24,-6
25,500,25,-6
25,500,26,-6
25,500,27,-7
25,500,28,-8
25,500,29,-8
25,500,30,-9
25,500,31,-9
25,500,32,-9
25,500,33,-9
25,500,34,-9
25,500,35,-8
25,500,36,-8
25,500,37,-8
25,500,38,-8
25,500,39,-8
25,500,40,-8
25,500,41,-8
25,500,42,-8
25,500,43,-7
25,500,44,-5
25,500,45,-3
25,500,46,-2
25,500,47,0
25,500,48,1
25,500,49,1
25,500,50,1
25,500,51,0
25,500,52,-1
25,500,53,-1
25,500,54,-1
25,500,55,-2
25,500,56,-2
25,500,57,-1
25,500,58,-2
25,500,61,-1
25,500,64,-1
25,500,67,0
25,500,70,4
25,500,73,5
25,500,76,4
25,500,79,3
25,500,82,3
25,800,6,-10
25,800,7,-11
25,800,8,-11
25,800,9,-11
25,800,10,-12
25,800,11,-12
25,800,12,-12
25,800,13,-12
25,800,14,-12
25,800,15,-12
25,800,16,-12
25,800,17,-11
25,800,18,-10
25,800,19,-8
25,800,20,-7
25,800,21,-6
25,800,22,-6
25,800,23,-6
25,800,24,-7
25,800,25,-8
25,800,26,-8
25,800,27,-9
25,800,28,-9
25,800,29,-9
25,800,30,-9
25,800,31,-9
25,800,32,-8
25,800,33,-8
25,800,34,-8
25,800,35,-8
25,800,36,-8
25,800,37,-8
25,800,38,-8
25,800,39,-8
25,800,40,-7
25,800,41,-5
25,800,42,-3
25,800,43,-2
25,800,44,0
25,800,45,1
25,800,46,1
25,800,47,1
25,800,48,0
25,800,49,-1
25,800,50,-1
25,800,51,-1
25,800,52,-2
25,800,53,-2
25,800,54,-1
25,800,55,-2
25,800,56,-1
25,800,57,-1
25,800,58,-1
25,800,59,-1
25,800,60,-1
25,800,61,-1
25,800,62,-1
25,800,63,-1
25,800,64,0
25,800,65,1
25,800,66,2
25,800,67,4
25,800,68,4
25,800,69,5
25,800,70,5
25,800,71,5
25,800,72,4
25,800,73,4
25,800,74,3
25,800,75,3
25,800,76,3
25,800,77,3
25,800,78,3
25,800,79,3
25,800,82,3
25,800,85,3
25,800,88,3
25,800,91,4
25,800,94,5
25,800,97,2
25,800,100,-1
25,800,103,-3
25,1100,6,-11
25,1100,7,-12
25,1100,8,-12
25,1100,9,-12
25,1100,10,-12
25,1100,11,-12
25,1100,12,-12
25,1100,13,-12
25,1100,14,-11
25,1100,15,-10
25,1100,16,-8
25,1100,17,-7
25,1100,18,-6
25,1100,19,-6
25,1100,20,-6
25,1100,21,-7
25,1100,22,-8
25,1100,23,-8
25,1100,24,-9
25,1100,25,-9
25,1100,26,-9
25,1100,27,-9
25,1100,28,-9
25,1100,29,-8
25,1100,30,-8
25,1100,31,-8
25,1100,32,-8
25,1100,33,-8
25,1100,34,-8
25,1100,35,-8
25,1100,36,-8
25,1100,37,-7
25,1100,38,-5
25,1100,39,-3
25,1100,40,-2
25,1100,41,0
25,1100,42,1
25,1100,43,1
25,1100,44,1
25,1100,45,0
25,1100,46,-1
25,1100,47,-1
25,1100,48,-1
25,1100,49,-2
25,1100,50,-2
25,1100,51,-1
25,1100,52,-2
25,1100,53,-1
25,1100,54,-1
25,1100,55,-1
25,1100,56,-1
25,1100,57,-1
25,1100,58,-1
25,1100,59,-1
25,1100,60,-1
25,1100,61,0
25,1100,62,1
25,1100,63,2
25,1100,64,4
25,1100,65,4
25,1100,66,5
25,1100,67,5
25,1100,68,5
25,1100,69,4
25,1100,70,4
25,1100,71,3
25,1100,72,3
25,1100,73,3
25,1100,74,3
25,1100,75,3
25,1100,76,3
25,1100,79,3
25,1100,82,3
25,1100,85,3
25,1100,88,4
25,1100,91,5
